"","airline","Date","CurrDate","n_day","wk_day","av_price","select"
"4742","Sun Country Airlines","01/13/2019","2018-11-21",53,"Wednesday",433.4,1
"4743","Sun Country Airlines","01/13/2019","2018-11-23",51,"Friday",711.03,1
"4744","Sun Country Airlines","01/13/2019","2018-11-24",50,"Saturday",634.02,1
"4745","Sun Country Airlines","01/13/2019","2018-11-28",46,"Wednesday",336.4,1
"4746","Sun Country Airlines","01/14/2019","2018-11-28",47,"Wednesday",364.8,1
"4747","Sun Country Airlines","01/15/2019","2018-11-25",51,"Sunday",223.39,1
"4748","Sun Country Airlines","01/17/2019","2018-11-18",60,"Sunday",147.8,1
"4749","Sun Country Airlines","01/20/2019","2018-11-21",60,"Wednesday",433.4,1
"4750","Sun Country Airlines","01/20/2019","2018-11-24",57,"Saturday",634.02,1
"4751","Sun Country Airlines","01/20/2019","2018-11-26",55,"Monday",208.4,1
"4752","Sun Country Airlines","01/20/2019","2018-11-27",54,"Tuesday",336.4,1
"4753","Sun Country Airlines","01/20/2019","2018-12-01",50,"Saturday",188.39,1
"4754","Sun Country Airlines","01/21/2019","2018-11-26",56,"Monday",122.8,1
"4755","Sun Country Airlines","01/22/2019","2018-11-18",65,"Sunday",316.8,1
"4756","Sun Country Airlines","01/22/2019","2018-11-21",62,"Wednesday",419.4,1
"4757","Sun Country Airlines","01/22/2019","2018-11-25",58,"Sunday",223.39,1
"4758","Sun Country Airlines","01/23/2019","2018-11-21",63,"Wednesday",122.8,1
"4759","Sun Country Airlines","01/24/2019","2018-11-19",66,"Monday",147.8,1
"4760","Sun Country Airlines","01/24/2019","2018-11-20",65,"Tuesday",281.6,1
"4761","Sun Country Airlines","01/25/2019","2018-11-22",64,"Thursday",122.8,1
"4762","Sun Country Airlines","01/25/2019","2018-11-28",58,"Wednesday",573.93,1
"4763","Sun Country Airlines","01/25/2019","2018-12-01",55,"Saturday",190.8,1
"4764","Sun Country Airlines","01/27/2019","2018-11-21",67,"Wednesday",433.4,1
"4765","Sun Country Airlines","01/27/2019","2018-11-26",62,"Monday",208.4,1
"4766","Sun Country Airlines","01/27/2019","2018-11-27",61,"Tuesday",336.4,1
"4767","Sun Country Airlines","01/27/2019","2018-11-28",60,"Wednesday",336.4,1
"4768","Sun Country Airlines","01/27/2019","2018-12-01",57,"Saturday",188.39,1
"4769","Sun Country Airlines","01/28/2019","2018-11-25",64,"Sunday",263.8,1
"4770","Sun Country Airlines","01/28/2019","2018-11-26",63,"Monday",122.8,1
"4771","Sun Country Airlines","01/28/2019","2018-11-30",59,"Friday",157.8,1
"4772","Sun Country Airlines","01/30/2019","2018-11-22",69,"Thursday",326.8,1
"4773","Sun Country Airlines","01/30/2019","2018-11-29",62,"Thursday",360.8,1
"4774","Sun Country Airlines","01/31/2019","2018-12-01",61,"Saturday",266.39,1
"4775","Sun Country Airlines","02/01/2019","2018-11-20",73,"Tuesday",457.29,1
"4776","Sun Country Airlines","02/01/2019","2018-11-22",71,"Thursday",122.8,1
"4777","Sun Country Airlines","02/01/2019","2018-12-01",62,"Saturday",190.8,1
"4778","Sun Country Airlines","02/03/2019","2018-11-21",74,"Wednesday",433.4,1
"4779","Sun Country Airlines","02/03/2019","2018-11-23",72,"Friday",711.03,1
"4780","Sun Country Airlines","02/03/2019","2018-11-24",71,"Saturday",634.02,1
"4781","Sun Country Airlines","02/03/2019","2018-11-26",69,"Monday",208.4,1
"4782","Sun Country Airlines","02/03/2019","2018-11-27",68,"Tuesday",336.4,1
"4783","Sun Country Airlines","02/03/2019","2018-11-28",67,"Wednesday",336.4,1
"4784","Sun Country Airlines","02/03/2019","2018-11-29",66,"Thursday",188.39,1
"4785","Sun Country Airlines","02/03/2019","2018-12-01",64,"Saturday",188.39,1
"4786","Sun Country Airlines","02/04/2019","2018-11-25",71,"Sunday",263.8,1
"4787","Sun Country Airlines","02/04/2019","2018-11-26",70,"Monday",122.8,1
"4788","Sun Country Airlines","02/04/2019","2018-11-28",68,"Wednesday",364.8,1
"4789","Sun Country Airlines","02/04/2019","2018-11-30",66,"Friday",157.8,1
"4790","Sun Country Airlines","02/05/2019","2018-11-18",79,"Sunday",316.8,1
"4791","Sun Country Airlines","02/05/2019","2018-11-21",76,"Wednesday",419.4,1
"4792","Sun Country Airlines","02/05/2019","2018-11-28",69,"Wednesday",561.4,1
"4793","Sun Country Airlines","02/06/2019","2018-11-19",79,"Monday",323.39,1
"4794","Sun Country Airlines","02/06/2019","2018-11-20",78,"Tuesday",326.8,1
"4795","Sun Country Airlines","02/06/2019","2018-11-25",73,"Sunday",245.6,1
"4796","Sun Country Airlines","02/06/2019","2018-11-27",71,"Tuesday",326.8,1
"4797","Sun Country Airlines","02/06/2019","2018-11-29",69,"Thursday",360.8,1
"4798","Sun Country Airlines","02/07/2019","2018-11-18",81,"Sunday",147.8,1
"4799","Sun Country Airlines","02/07/2019","2018-11-19",80,"Monday",147.8,1
"4800","Sun Country Airlines","02/08/2019","2018-11-22",78,"Thursday",122.8,1
"4801","Sun Country Airlines","02/08/2019","2018-12-01",69,"Saturday",190.8,1
"4802","Sun Country Airlines","02/09/2019","2018-11-25",76,"Sunday",403.39,1
"4803","Sun Country Airlines","02/10/2019","2018-11-21",81,"Wednesday",433.4,1
"4804","Sun Country Airlines","02/10/2019","2018-11-23",79,"Friday",711.03,1
"4805","Sun Country Airlines","02/10/2019","2018-11-28",74,"Wednesday",336.4,1
"4806","Sun Country Airlines","02/10/2019","2018-11-29",73,"Thursday",188.39,1
"4807","Sun Country Airlines","02/10/2019","2018-12-01",71,"Saturday",188.39,1
"4808","Sun Country Airlines","02/11/2019","2018-11-25",78,"Sunday",263.8,1
"4809","Sun Country Airlines","02/11/2019","2018-11-26",77,"Monday",122.8,1
"4810","Sun Country Airlines","02/12/2019","2018-11-25",79,"Sunday",223.39,1
"4811","Sun Country Airlines","02/17/2019","2018-11-21",88,"Wednesday",433.4,1
"4812","Sun Country Airlines","02/17/2019","2018-11-23",86,"Friday",711.03,1
"4813","Sun Country Airlines","02/17/2019","2018-11-29",80,"Thursday",188.39,1
"4814","Sun Country Airlines","02/18/2019","2018-11-30",80,"Friday",157.8,1
"4815","Sun Country Airlines","02/19/2019","2018-11-21",90,"Wednesday",419.4,1
"4816","Sun Country Airlines","02/20/2019","2018-11-19",93,"Monday",323.39,1
"4817","Sun Country Airlines","02/20/2019","2018-11-20",92,"Tuesday",326.8,1
"4818","Sun Country Airlines","02/20/2019","2018-11-22",90,"Thursday",326.8,1
"4819","Sun Country Airlines","02/20/2019","2018-11-25",87,"Sunday",245.6,1
"4820","Sun Country Airlines","02/20/2019","2018-11-27",85,"Tuesday",326.8,1
"4821","Sun Country Airlines","02/21/2019","2018-11-20",93,"Tuesday",281.6,1
"4822","Sun Country Airlines","02/22/2019","2018-11-20",94,"Tuesday",457.29,1
"4823","Sun Country Airlines","02/22/2019","2018-11-22",92,"Thursday",122.8,1
"4824","Sun Country Airlines","02/22/2019","2018-12-01",83,"Saturday",190.8,1
"4825","Sun Country Airlines","02/24/2019","2018-11-21",95,"Wednesday",433.4,1
"4826","Sun Country Airlines","02/24/2019","2018-11-23",93,"Friday",711.03,1
"4827","Sun Country Airlines","02/24/2019","2018-11-24",92,"Saturday",634.02,1
"4828","Sun Country Airlines","02/24/2019","2018-11-26",90,"Monday",208.4,1
"4829","Sun Country Airlines","02/24/2019","2018-11-27",89,"Tuesday",336.4,1
"4830","Sun Country Airlines","02/24/2019","2018-11-28",88,"Wednesday",336.4,1
"4831","Sun Country Airlines","02/24/2019","2018-11-29",87,"Thursday",188.39,1
"4832","Sun Country Airlines","02/24/2019","2018-12-01",85,"Saturday",188.39,1
"4833","Sun Country Airlines","02/25/2019","2018-11-25",92,"Sunday",263.8,1
"4834","Sun Country Airlines","02/25/2019","2018-11-26",91,"Monday",122.8,1
"4835","Sun Country Airlines","02/25/2019","2018-11-28",89,"Wednesday",364.8,1
"4836","Sun Country Airlines","02/25/2019","2018-11-30",87,"Friday",157.8,1
"4837","Sun Country Airlines","02/26/2019","2018-11-18",100,"Sunday",316.8,1
"4838","Sun Country Airlines","02/26/2019","2018-11-21",97,"Wednesday",419.4,1
"4839","Sun Country Airlines","02/26/2019","2018-11-25",93,"Sunday",223.39,1
"4840","Sun Country Airlines","02/26/2019","2018-11-27",91,"Tuesday",441.39,1
"4841","Sun Country Airlines","02/26/2019","2018-11-28",90,"Wednesday",561.4,1
"4842","Sun Country Airlines","02/27/2019","2018-11-19",100,"Monday",323.39,1
"4843","Sun Country Airlines","02/27/2019","2018-11-20",99,"Tuesday",326.8,1
"4844","Sun Country Airlines","02/27/2019","2018-11-25",94,"Sunday",245.6,1
"4845","Sun Country Airlines","02/28/2019","2018-11-18",102,"Sunday",147.8,1
"4846","Sun Country Airlines","02/28/2019","2018-11-19",101,"Monday",147.8,1
"4847","Sun Country Airlines","02/28/2019","2018-11-20",100,"Tuesday",281.6,1
"4848","Sun Country Airlines","03/01/2019","2018-11-20",101,"Tuesday",457.29,1
"4849","Sun Country Airlines","03/03/2019","2018-11-21",102,"Wednesday",433.4,1
"4850","Sun Country Airlines","03/03/2019","2018-11-23",100,"Friday",711.03,1
"4851","Sun Country Airlines","03/03/2019","2018-11-26",97,"Monday",208.4,1
"4852","Sun Country Airlines","03/03/2019","2018-11-27",96,"Tuesday",336.4,1
"4853","Sun Country Airlines","03/04/2019","2018-11-25",99,"Sunday",263.8,1
"4854","Sun Country Airlines","03/04/2019","2018-11-26",98,"Monday",122.8,1
"4855","Sun Country Airlines","03/04/2019","2018-11-28",96,"Wednesday",364.8,1
"4856","Sun Country Airlines","03/04/2019","2018-11-30",94,"Friday",157.8,1
"4857","Sun Country Airlines","03/07/2019","2018-12-01",96,"Saturday",266.39,1
"4858","Sun Country Airlines","03/08/2019","2018-12-01",97,"Saturday",190.8,1
"4859","Sun Country Airlines","03/10/2019","2018-11-29",101,"Thursday",188.39,1
"4860","Sun Country Airlines","03/10/2019","2018-12-01",99,"Saturday",188.39,1
"4861","Sun Country Airlines","11/25/2018","2018-11-20",5,"Tuesday",634.02,1
"4862","Sun Country Airlines","11/25/2018","2018-11-23",2,"Friday",711.03,1
"4863","Sun Country Airlines","11/25/2018","2018-11-24",1,"Saturday",634.02,1
"4864","Sun Country Airlines","11/26/2018","2018-11-18",8,"Sunday",356.39,1
"4865","Sun Country Airlines","11/26/2018","2018-11-20",6,"Tuesday",383.4,1
"4866","Sun Country Airlines","11/26/2018","2018-11-25",1,"Sunday",490.4,1
"4867","Sun Country Airlines","11/26/2018","2018-11-26",0,"Monday",596.4,1
"4868","Sun Country Airlines","11/28/2018","2018-11-18",10,"Sunday",197.8,1
"4869","Sun Country Airlines","11/28/2018","2018-11-19",9,"Monday",197.8,1
"4870","Sun Country Airlines","11/28/2018","2018-11-20",8,"Tuesday",220.8,1
"4871","Sun Country Airlines","11/29/2018","2018-11-18",11,"Sunday",147.8,1
"4872","Sun Country Airlines","11/29/2018","2018-11-19",10,"Monday",147.8,1
"4873","Sun Country Airlines","11/29/2018","2018-11-20",9,"Tuesday",147.8,1
"4874","Sun Country Airlines","11/30/2018","2018-11-18",12,"Sunday",147.8,1
"4875","Sun Country Airlines","11/30/2018","2018-11-19",11,"Monday",172.81,1
"4876","Sun Country Airlines","11/30/2018","2018-11-20",10,"Tuesday",172.81,1
"4877","Sun Country Airlines","12/04/2018","2018-11-20",14,"Tuesday",130.81,1
"4878","Sun Country Airlines","12/04/2018","2018-11-21",13,"Wednesday",136.8,1
"4879","Sun Country Airlines","12/04/2018","2018-11-24",10,"Saturday",150.8,1
"4880","Sun Country Airlines","12/04/2018","2018-11-25",9,"Sunday",150.8,1
"4881","Sun Country Airlines","12/04/2018","2018-11-26",8,"Monday",150.8,1
"4882","Sun Country Airlines","12/05/2018","2018-11-18",17,"Sunday",130.81,1
"4883","Sun Country Airlines","12/05/2018","2018-11-19",16,"Monday",130.81,1
"4884","Sun Country Airlines","12/05/2018","2018-11-20",15,"Tuesday",130.81,1
"4885","Sun Country Airlines","12/05/2018","2018-11-21",14,"Wednesday",122.8,1
"4886","Sun Country Airlines","12/05/2018","2018-11-23",12,"Friday",136.8,1
"4887","Sun Country Airlines","12/05/2018","2018-11-25",10,"Sunday",136.8,1
"4888","Sun Country Airlines","12/05/2018","2018-11-26",9,"Monday",136.8,1
"4889","Sun Country Airlines","12/05/2018","2018-11-27",8,"Tuesday",136.8,1
"4890","Sun Country Airlines","12/05/2018","2018-11-28",7,"Wednesday",122.8,1
"4891","Sun Country Airlines","12/05/2018","2018-11-29",6,"Thursday",122.8,1
"4892","Sun Country Airlines","12/06/2018","2018-11-20",16,"Tuesday",132.81,1
"4893","Sun Country Airlines","12/06/2018","2018-11-21",15,"Wednesday",132.81,1
"4894","Sun Country Airlines","12/06/2018","2018-11-27",9,"Tuesday",136.8,1
"4895","Sun Country Airlines","12/07/2018","2018-11-18",19,"Sunday",265.62,1
"4896","Sun Country Airlines","12/07/2018","2018-11-20",17,"Tuesday",132.81,1
"4897","Sun Country Airlines","12/07/2018","2018-11-21",16,"Wednesday",132.81,1
"4898","Sun Country Airlines","12/07/2018","2018-11-22",15,"Thursday",122.8,1
"4899","Sun Country Airlines","12/07/2018","2018-11-23",14,"Friday",136.8,1
"4900","Sun Country Airlines","12/07/2018","2018-11-24",13,"Saturday",136.8,1
"4901","Sun Country Airlines","12/07/2018","2018-11-25",12,"Sunday",136.8,1
"4902","Sun Country Airlines","12/07/2018","2018-11-27",10,"Tuesday",136.8,1
"4903","Sun Country Airlines","12/07/2018","2018-11-30",7,"Friday",122.8,1
"4904","Sun Country Airlines","12/07/2018","2018-12-01",6,"Saturday",190.8,1
"4905","Sun Country Airlines","12/10/2018","2018-11-18",22,"Sunday",140.8,1
"4906","Sun Country Airlines","12/10/2018","2018-11-19",21,"Monday",140.8,1
"4907","Sun Country Airlines","12/10/2018","2018-11-20",20,"Tuesday",140.8,1
"4908","Sun Country Airlines","12/10/2018","2018-11-21",19,"Wednesday",132.81,1
"4909","Sun Country Airlines","12/10/2018","2018-11-22",18,"Thursday",122.8,1
"4910","Sun Country Airlines","12/10/2018","2018-11-23",17,"Friday",122.8,1
"4911","Sun Country Airlines","12/10/2018","2018-11-24",16,"Saturday",122.8,1
"4912","Sun Country Airlines","12/10/2018","2018-11-26",14,"Monday",122.8,1
"4913","Sun Country Airlines","12/10/2018","2018-11-27",13,"Tuesday",122.8,1
"4914","Sun Country Airlines","12/10/2018","2018-11-29",11,"Thursday",122.8,1
"4915","Sun Country Airlines","12/10/2018","2018-12-01",9,"Saturday",122.8,1
"4916","Sun Country Airlines","12/11/2018","2018-11-22",19,"Thursday",122.8,1
"4917","Sun Country Airlines","12/11/2018","2018-11-24",17,"Saturday",122.8,1
"4918","Sun Country Airlines","12/11/2018","2018-11-25",16,"Sunday",122.8,1
"4919","Sun Country Airlines","12/11/2018","2018-11-26",15,"Monday",122.8,1
"4920","Sun Country Airlines","12/11/2018","2018-11-27",14,"Tuesday",122.8,1
"4921","Sun Country Airlines","12/11/2018","2018-11-28",13,"Wednesday",122.8,1
"4922","Sun Country Airlines","12/11/2018","2018-11-29",12,"Thursday",122.8,1
"4923","Sun Country Airlines","12/11/2018","2018-11-30",11,"Friday",122.8,1
"4924","Sun Country Airlines","12/11/2018","2018-12-01",10,"Saturday",122.8,1
"4925","Sun Country Airlines","12/12/2018","2018-11-21",21,"Wednesday",122.8,1
"4926","Sun Country Airlines","12/12/2018","2018-11-22",20,"Thursday",122.8,1
"4927","Sun Country Airlines","12/12/2018","2018-11-23",19,"Friday",122.8,1
"4928","Sun Country Airlines","12/12/2018","2018-11-24",18,"Saturday",122.8,1
"4929","Sun Country Airlines","12/12/2018","2018-11-26",16,"Monday",122.8,1
"4930","Sun Country Airlines","12/12/2018","2018-11-27",15,"Tuesday",122.8,1
"4931","Sun Country Airlines","12/12/2018","2018-11-29",13,"Thursday",122.8,1
"4932","Sun Country Airlines","12/12/2018","2018-11-30",12,"Friday",122.8,1
"4933","Sun Country Airlines","12/12/2018","2018-12-01",11,"Saturday",122.8,1
"4934","Sun Country Airlines","12/13/2018","2018-11-18",25,"Sunday",140.8,1
"4935","Sun Country Airlines","12/13/2018","2018-11-19",24,"Monday",281.6,1
"4936","Sun Country Airlines","12/13/2018","2018-11-20",23,"Tuesday",281.6,1
"4937","Sun Country Airlines","12/13/2018","2018-11-21",22,"Wednesday",281.6,1
"4938","Sun Country Airlines","12/13/2018","2018-11-23",20,"Friday",122.8,1
"4939","Sun Country Airlines","12/13/2018","2018-11-24",19,"Saturday",122.8,1
"4940","Sun Country Airlines","12/13/2018","2018-11-25",18,"Sunday",122.8,1
"4941","Sun Country Airlines","12/13/2018","2018-11-26",17,"Monday",122.8,1
"4942","Sun Country Airlines","12/13/2018","2018-11-27",16,"Tuesday",122.8,1
"4943","Sun Country Airlines","12/13/2018","2018-11-28",15,"Wednesday",122.8,1
"4944","Sun Country Airlines","12/13/2018","2018-11-29",14,"Thursday",122.8,1
"4945","Sun Country Airlines","12/14/2018","2018-11-18",26,"Sunday",172.81,1
"4946","Sun Country Airlines","12/14/2018","2018-11-19",25,"Monday",172.81,1
"4947","Sun Country Airlines","12/14/2018","2018-11-20",24,"Tuesday",172.81,1
"4948","Sun Country Airlines","12/14/2018","2018-11-30",14,"Friday",182.8,1
"4949","Sun Country Airlines","12/16/2018","2018-11-18",28,"Sunday",292.8,1
"4950","Sun Country Airlines","12/16/2018","2018-11-19",27,"Monday",146.4,1
"4951","Sun Country Airlines","12/16/2018","2018-11-20",26,"Tuesday",146.4,1
"4952","Sun Country Airlines","12/16/2018","2018-11-21",25,"Wednesday",189.4,1
"4953","Sun Country Airlines","12/16/2018","2018-11-27",19,"Tuesday",156.4,1
"4954","Sun Country Airlines","12/16/2018","2018-11-28",18,"Wednesday",163.4,1
"4955","Sun Country Airlines","12/16/2018","2018-11-30",16,"Friday",163.4,1
"4956","Sun Country Airlines","12/16/2018","2018-12-01",15,"Saturday",306.8,1
"4957","Sun Country Airlines","12/17/2018","2018-11-18",29,"Sunday",140.8,1
"4958","Sun Country Airlines","12/17/2018","2018-11-19",28,"Monday",140.8,1
"4959","Sun Country Airlines","12/17/2018","2018-11-20",27,"Tuesday",281.6,1
"4960","Sun Country Airlines","12/17/2018","2018-11-21",26,"Wednesday",122.8,1
"4961","Sun Country Airlines","12/17/2018","2018-11-22",25,"Thursday",122.8,1
"4962","Sun Country Airlines","12/17/2018","2018-11-25",22,"Sunday",122.8,1
"4963","Sun Country Airlines","12/17/2018","2018-11-26",21,"Monday",122.8,1
"4964","Sun Country Airlines","12/17/2018","2018-11-27",20,"Tuesday",122.8,1
"4965","Sun Country Airlines","12/17/2018","2018-12-01",16,"Saturday",172.81,1
"4966","Sun Country Airlines","12/18/2018","2018-11-19",29,"Monday",188.4,1
"4967","Sun Country Airlines","12/18/2018","2018-11-20",28,"Tuesday",201.4,1
"4968","Sun Country Airlines","12/18/2018","2018-11-21",27,"Wednesday",201.4,1
"4969","Sun Country Airlines","12/18/2018","2018-11-22",26,"Thursday",201.4,1
"4970","Sun Country Airlines","12/18/2018","2018-11-23",25,"Friday",223.39,1
"4971","Sun Country Airlines","12/18/2018","2018-11-24",24,"Saturday",223.39,1
"4972","Sun Country Airlines","12/18/2018","2018-11-25",23,"Sunday",223.39,1
"4973","Sun Country Airlines","12/18/2018","2018-11-27",21,"Tuesday",223.39,1
"4974","Sun Country Airlines","12/18/2018","2018-11-28",20,"Wednesday",223.39,1
"4975","Sun Country Airlines","12/18/2018","2018-11-30",18,"Friday",213.4,1
"4976","Sun Country Airlines","12/18/2018","2018-12-01",17,"Saturday",203.4,1
"4977","Sun Country Airlines","12/19/2018","2018-11-18",31,"Sunday",262.79,1
"4978","Sun Country Airlines","12/19/2018","2018-11-19",30,"Monday",323.39,1
"4979","Sun Country Airlines","12/19/2018","2018-11-20",29,"Tuesday",326.8,1
"4980","Sun Country Airlines","12/19/2018","2018-11-22",27,"Thursday",326.8,1
"4981","Sun Country Airlines","12/19/2018","2018-11-23",26,"Friday",326.8,1
"4982","Sun Country Airlines","12/19/2018","2018-11-24",25,"Saturday",326.8,1
"4983","Sun Country Airlines","12/19/2018","2018-11-25",24,"Sunday",326.8,1
"4984","Sun Country Airlines","12/19/2018","2018-11-26",23,"Monday",326.8,1
"4985","Sun Country Airlines","12/19/2018","2018-11-27",22,"Tuesday",326.8,1
"4986","Sun Country Airlines","12/19/2018","2018-11-28",21,"Wednesday",282.8,1
"4987","Sun Country Airlines","12/19/2018","2018-11-30",19,"Friday",252.81,1
"4988","Sun Country Airlines","12/19/2018","2018-12-01",18,"Saturday",258.41,1
"4989","Sun Country Airlines","12/20/2018","2018-11-18",32,"Sunday",427.8,1
"4990","Sun Country Airlines","12/20/2018","2018-11-20",30,"Tuesday",500.8,1
"4991","Sun Country Airlines","12/20/2018","2018-11-21",29,"Wednesday",427.8,1
"4992","Sun Country Airlines","12/20/2018","2018-11-22",28,"Thursday",427.8,1
"4993","Sun Country Airlines","12/20/2018","2018-11-25",25,"Sunday",470.81,1
"4994","Sun Country Airlines","12/20/2018","2018-11-26",24,"Monday",470.81,1
"4995","Sun Country Airlines","12/20/2018","2018-11-27",23,"Tuesday",467.8,1
"4996","Sun Country Airlines","12/20/2018","2018-11-28",22,"Wednesday",394.79,1
"4997","Sun Country Airlines","12/20/2018","2018-11-30",20,"Friday",397.8,1
"4998","Sun Country Airlines","12/21/2018","2018-11-18",33,"Sunday",573.93,1
"4999","Sun Country Airlines","12/21/2018","2018-11-25",26,"Sunday",673.93,1
"5000","Sun Country Airlines","12/21/2018","2018-11-26",25,"Monday",673.93,1
"5001","Sun Country Airlines","12/21/2018","2018-11-27",24,"Tuesday",673.93,1
"5002","Sun Country Airlines","12/21/2018","2018-11-28",23,"Wednesday",573.93,1
"5003","Sun Country Airlines","12/22/2018","2018-11-20",32,"Tuesday",649.4,1
"5004","Sun Country Airlines","12/22/2018","2018-11-21",31,"Wednesday",649.4,1
"5005","Sun Country Airlines","12/22/2018","2018-11-22",30,"Thursday",1298.8,1
"5006","Sun Country Airlines","12/22/2018","2018-11-24",28,"Saturday",619.4,1
"5007","Sun Country Airlines","12/22/2018","2018-11-25",27,"Sunday",1298.8,1
"5008","Sun Country Airlines","12/22/2018","2018-11-26",26,"Monday",1298.8,1
"5009","Sun Country Airlines","12/22/2018","2018-11-27",25,"Tuesday",649.4,1
"5010","Sun Country Airlines","12/22/2018","2018-11-28",24,"Wednesday",549.4,1
"5011","Sun Country Airlines","12/22/2018","2018-11-29",23,"Thursday",649.4,1
"5012","Sun Country Airlines","12/22/2018","2018-12-01",21,"Saturday",649.4,1
"5013","Sun Country Airlines","12/23/2018","2018-11-20",33,"Tuesday",433.4,1
"5014","Sun Country Airlines","12/23/2018","2018-11-21",32,"Wednesday",433.4,1
"5015","Sun Country Airlines","12/23/2018","2018-11-22",31,"Thursday",433.4,1
"5016","Sun Country Airlines","12/23/2018","2018-11-23",30,"Friday",433.4,1
"5017","Sun Country Airlines","12/23/2018","2018-11-24",29,"Saturday",433.4,1
"5018","Sun Country Airlines","12/23/2018","2018-11-25",28,"Sunday",433.4,1
"5019","Sun Country Airlines","12/23/2018","2018-11-26",27,"Monday",433.4,1
"5020","Sun Country Airlines","12/23/2018","2018-11-27",26,"Tuesday",403.4,1
"5021","Sun Country Airlines","12/23/2018","2018-11-28",25,"Wednesday",403.4,1
"5022","Sun Country Airlines","12/23/2018","2018-12-01",22,"Saturday",566.8,1
"5023","Sun Country Airlines","12/24/2018","2018-11-19",35,"Monday",364.8,1
"5024","Sun Country Airlines","12/24/2018","2018-11-20",34,"Tuesday",470.81,1
"5025","Sun Country Airlines","12/24/2018","2018-11-23",31,"Friday",447.8,1
"5026","Sun Country Airlines","12/24/2018","2018-11-24",30,"Saturday",447.8,1
"5027","Sun Country Airlines","12/24/2018","2018-11-25",29,"Sunday",895.6,1
"5028","Sun Country Airlines","12/24/2018","2018-11-28",26,"Wednesday",364.8,1
"5029","Sun Country Airlines","12/24/2018","2018-12-01",23,"Saturday",397.8,1
"5030","Sun Country Airlines","12/25/2018","2018-11-20",35,"Tuesday",419.4,1
"5031","Sun Country Airlines","12/25/2018","2018-11-21",34,"Wednesday",419.4,1
"5032","Sun Country Airlines","12/25/2018","2018-11-22",33,"Thursday",838.8,1
"5033","Sun Country Airlines","12/25/2018","2018-11-23",32,"Friday",356.4,1
"5034","Sun Country Airlines","12/25/2018","2018-11-24",31,"Saturday",356.4,1
"5035","Sun Country Airlines","12/25/2018","2018-11-25",30,"Sunday",378.4,1
"5036","Sun Country Airlines","12/25/2018","2018-11-27",28,"Tuesday",441.39,1
"5037","Sun Country Airlines","12/25/2018","2018-11-28",27,"Wednesday",561.4,1
"5038","Sun Country Airlines","12/26/2018","2018-11-20",36,"Tuesday",514.8,1
"5039","Sun Country Airlines","12/26/2018","2018-11-28",28,"Wednesday",564.15,1
"5040","Sun Country Airlines","12/26/2018","2018-11-29",27,"Thursday",564.15,1
"5041","Sun Country Airlines","12/26/2018","2018-11-30",26,"Friday",564.15,1
"5042","Sun Country Airlines","12/26/2018","2018-12-01",25,"Saturday",553.4,1
"5043","Sun Country Airlines","12/27/2018","2018-11-20",37,"Tuesday",462.89,1
"5044","Sun Country Airlines","12/27/2018","2018-11-21",36,"Wednesday",462.89,1
"5045","Sun Country Airlines","12/27/2018","2018-11-22",35,"Thursday",462.89,1
"5046","Sun Country Airlines","12/27/2018","2018-11-24",33,"Saturday",462.89,1
"5047","Sun Country Airlines","12/27/2018","2018-11-27",30,"Tuesday",357.9,1
"5048","Sun Country Airlines","12/27/2018","2018-11-28",29,"Wednesday",477.9,1
"5049","Sun Country Airlines","12/27/2018","2018-11-29",28,"Thursday",477.9,1
"5050","Sun Country Airlines","12/27/2018","2018-11-30",27,"Friday",597.9,1
"5051","Sun Country Airlines","12/27/2018","2018-12-01",26,"Saturday",597.9,1
"5052","Sun Country Airlines","12/28/2018","2018-11-20",38,"Tuesday",457.29,1
"5053","Sun Country Airlines","12/28/2018","2018-11-22",36,"Thursday",379.14,1
"5054","Sun Country Airlines","12/28/2018","2018-11-23",35,"Friday",379.14,1
"5055","Sun Country Airlines","12/28/2018","2018-11-24",34,"Saturday",373.54,1
"5056","Sun Country Airlines","12/28/2018","2018-11-25",33,"Sunday",373.54,1
"5057","Sun Country Airlines","12/28/2018","2018-11-27",31,"Tuesday",373.54,1
"5058","Sun Country Airlines","12/28/2018","2018-11-28",30,"Wednesday",457.29,1
"5059","Sun Country Airlines","12/28/2018","2018-11-29",29,"Thursday",462.89,1
"5060","Sun Country Airlines","12/29/2018","2018-11-18",41,"Sunday",441.39,1
"5061","Sun Country Airlines","12/29/2018","2018-11-20",39,"Tuesday",441.39,1
"5062","Sun Country Airlines","12/29/2018","2018-11-21",38,"Wednesday",441.39,1
"5063","Sun Country Airlines","12/29/2018","2018-11-22",37,"Thursday",403.39,1
"5064","Sun Country Airlines","12/29/2018","2018-11-23",36,"Friday",403.39,1
"5065","Sun Country Airlines","12/29/2018","2018-11-24",35,"Saturday",403.39,1
"5066","Sun Country Airlines","12/29/2018","2018-11-25",34,"Sunday",403.39,1
"5067","Sun Country Airlines","12/29/2018","2018-11-26",33,"Monday",403.39,1
"5068","Sun Country Airlines","12/29/2018","2018-11-27",32,"Tuesday",476.4,1
"5069","Sun Country Airlines","12/29/2018","2018-11-28",31,"Wednesday",456.4,1
"5070","Sun Country Airlines","12/29/2018","2018-11-29",30,"Thursday",456.4,1
"5071","Sun Country Airlines","12/29/2018","2018-11-30",29,"Friday",456.4,1
"5072","Sun Country Airlines","12/30/2018","2018-11-18",42,"Sunday",377.8,1
